_id,service_name,sequence,name_mm,road_mm,the_geom
4089,45,14,ကဒစ်,လှည်းကူး-ဖောင်ကြီးလမ်း,0101000020E6100000C1C760C5A90E584001344A97FE293140
4090,45,15,နှုတ်ခမ်းမွှေးသိုက်,လှည်းကူး-ဖောင်ကြီးလမ်း,0101000020E61000004B5CC7B8E20E584077871403242E3140
4091,43,2,ကျောင်းရှေ့,လှော်ကားလမ်း,0101000020E610000017D68D774705584057772CB649013140
4092,43,3,တာဆုံ,အမှတ်(၄)လမ်းမ,0101000020E61000004BE658DE55055840EA5E27F565013140
4093,43,4,ရုပ်ရှင်ရုံ,ရန်ကုန်-ပြည်လမ်းမကြီး,0101000020E61000009C51F355F202584082531F48DE193140
4094,43,5,မှော်ဘီဈေး,ရန်ကုန်-ပြည်လမ်းမကြီး,0101000020E61000004D874ECFBB02584040FCFCF7E0193140
4095,43,6,မှော်ဘီဈေး,ရန်ကုန်-ပြည်လမ်းမကြီး,0101000020E61000004B395FECBD0258400BB5A679C7193140
4096,43,7,ရုပ်ရှင်ရုံ,ရန်ကုန်-ပြည်လမ်းမကြီး,0101000020E6100000A228D027F2025840D55C6E30D4193140
4097,43,8,တာဆုံ,အမှတ်(၄)လမ်းမ,0101000020E6100000350C1F11530558409BAA7B6473013140
4098,43,9,ကျောင်းရှေ့,လှော်ကားလမ်း,0101000020E610000024B891B2450558408A1C226E4E013140
4099,43,10,အောက်ဂိတ်,လှော်ကားလမ်း,0101000020E6100000ED0E290648045840494739984D003140
4100,44,1,အောက်ဂိတ်,လှော်ကားလမ်း,0101000020E6100000F6ECB94C4D045840D89FC4E74E003140
4101,44,2,ကျောင်းရှေ့,လှော်ကားလမ်း,0101000020E610000017D68D774705584057772CB649013140
4102,44,3,တာဆုံ,အမှတ်(၄)လမ်းမ,0101000020E61000004BE658DE55055840EA5E27F565013140
4103,44,4,ကွက်သစ်,အမှတ်(၄)လမ်းမ,0101000020E6100000804754A86E055840A8C821E2E6003140
4104,44,5,ပဒုမ္မာ,အမှတ်(၄)လမ်းမ,0101000020E6100000AFEB17EC860558402E3883BF5F003140
4105,44,6,ကွန်ပျူတာ,အမှတ်(၄)လမ်းမ,0101000020E6100000F30181CEA4055840EF1AF4A5B7FF3040
4106,44,7,နွားခြံ,အမှတ်(၄)လမ်းမ,0101000020E6100000A208A9DBD9055840F415A4198BFE3040
4107,44,8,သဘာဝ,အမှတ်(၄)လမ်းမ,0101000020E6100000C8CEDBD8EC0558407BF65CA626FD3040
4108,44,9,သာဓုကန်,အမှတ်(၄)လမ်းမ,0101000020E61000004641F0F8F60558404C70EA03C9FB3040
4109,44,10,ပုည,အမှတ်(၄)လမ်းမ,0101000020E610000045D95BCAF9055840742497FF90FA3040
4110,44,11,အုတ်ဖို,အမှတ်(၄)လမ်းမ,0101000020E61000006C0723F6090658400CCD751A69F93040
4111,44,12,သံဖြူ,အမှတ်(၄)လမ်းမ,0101000020E6100000815F234910065840BE9F1A2FDDF83040
4112,44,13,ရဲ (၆),အမှတ်(၄)လမ်းမ,0101000020E6100000959D7E501706584047ACC5A700F83040
4113,44,14,ဂိတ်ဟောင်း,အမှတ်(၄)လမ်းမ,0101000020E6100000BCB1A03028065840FF942A51F6F63040
4114,44,15,ရွှေပြည်သာကွေ့,အမှတ်(၄)လမ်းမ/ဗိုလ်ချုပ်အောင်ဆန်းလမ်း,0101000020E6100000CFBBB1A030065840DB4C857824F63040
4115,45,16,ဆီအုန်း,လှည်းကူး-ဖောင်ကြီးလမ်း,0101000020E610000083DE1B43000F584045B8C9A832303140
4116,45,17,သပြေကုန်း,လှည်းကူး-ဖောင်ကြီးလမ်း,0101000020E610000082AAD1AB010F58402F51BD35B0313140
4117,45,18,စာဘူးတောင်း,လှည်းကူး-ဖောင်ကြီးလမ်း,0101000020E610000073B9C150870E58409148DBF813353140
4118,45,19,အမြန်လမ်းဆုံ,လှည်းကူး-ဖောင်ကြီးလမ်း,0101000020E6100000EDB60BCD750D5840EF0390DAC4393140
4119,45,20,ညောင်ကုန်း,လှည်းကူး-ဖောင်ကြီးလမ်း,0101000020E6100000786000E1430D58409D137B681F3B3140
4120,45,21,ကြို့ကုန်းလမ်းသစ်,လှည်းကူး-ဖောင်ကြီးလမ်း,0101000020E610000051137D3ECA0C5840433C122F4F3F3140
4121,45,22,ဟိုင်းကူး,လှည်းကူး-ဖောင်ကြီးလမ်း,0101000020E610000042EE224C510C584079E8BB5B59463140
4122,45,23,သပြေတောင်,လှည်းကူး-ဖောင်ကြီးလမ်း,0101000020E61000001BA19FA9D70B5840D2E3F736FD493140
4123,45,24,ဥယျာဉ်ဝ,လှည်းကူး-ဖောင်ကြီးလမ်း,0101000020E6100000066344A2D00B5840A704C4245C4C3140
4124,45,25,ဥယျာဉ်ဝလမ်းသစ်,လှည်းကူး-ဖောင်ကြီးလမ်း,0101000020E61000007E1CCD91950B58409370218FE04E3140
4125,45,26,ဘုရားကုန်း,လှည်းကူး-ဖောင်ကြီးလမ်း,0101000020E61000007E022846960B584087191A4F04513140
4126,45,27,စည်ပင်လမ်းခွဲ,လှည်းကူး-ဖောင်ကြီးလမ်း,0101000020E610000069AA27F38F0B584006D49B51F3513140
4127,45,28,ဖောင်ကြီးတာဆုံ,လှည်းကူး-ဖောင်ကြီးလမ်း,0101000020E61000002E58AA0B780B5840EDD3F19881523140
4128,45,29,အောင်ချမ်းသာ,လှည်းကူး-ဖောင်ကြီးလမ်း,0101000020E61000006AF816D68D0B58405A828C800A533140
4129,45,30,ဆေးရုံကုန်း,လှည်းကူး-ဖောင်ကြီးလမ်း,0101000020E61000002E910BCEE00B5840C5591135D1533140
4130,45,31,ဗဟိုဝန်ထမ်းတက္ကသိုလ်,လှည်းကူး-ဖောင်ကြီးလမ်း,0101000020E610000067614F3BFC0B58408D62B9A5D5543140
4131,45,32,စံပြ,လှည်းကူး-ဖောင်ကြီးလမ်း,0101000020E6100000B32616F88A0C5840490ED8D5E4553140
4132,45,33,(၂) ဂိတ်,လှည်းကူး-ဖောင်ကြီးလမ်း,0101000020E6100000F0E0270EA00C58408602B68311573140
4133,45,34,သမဝါယမကောလိပ်,လှည်းကူး-ဖောင်ကြီးလမ်း,0101000020E61000007A8F334DD80C5840D2730B5D89583140
4134,45,35,ဆောက်လုပ်ရေးလမ်းခွဲ,လှည်းကူး-ဖောင်ကြီးလမ်း,0101000020E6100000EFFFE384090D584012859675FF583140
4135,45,36,မင်းကုန်း,လှည်းကူး-ဖောင်ကြီးလမ်း,0101000020E61000008B506C054D0D5840DC645419C6593140
4136,45,37,မင်းကုန်း,လှည်းကူး-ဖောင်ကြီးလမ်း,0101000020E610000089B48D3F510D58401FBC7669C3593140
4137,45,38,ဆောက်လုပ်ရေးလမ်းခွဲ,လှည်းကူး-ဖောင်ကြီးလမ်း,0101000020E6100000ED6305BF0D0D5840DB8AFD65F7583140
4138,45,39,သမဝါယမကောလိပ်,လှည်းကူး-ဖောင်ကြီးလမ်း,0101000020E6100000780DFAD2DB0C58409A79724D81583140
4139,45,40,(၂) ဂိတ်,လှည်းကူး-ဖောင်ကြီးလမ်း,0101000020E6100000041F8315A70C58409DBCC804FC563140
4140,45,41,စံပြ,လှည်းကူး-ဖောင်ကြီးလမ်း,0101000020E6100000C9CC052E8F0C584098C28366D7553140
4141,45,42,ဗဟိုဝန်ထမ်းတက္ကသိုလ်,လှည်းကူး-ဖောင်ကြီးလမ်း,0101000020E6100000689599D2FA0B584081053065E0543140
4142,45,43,ဆေးရုံကုန်း,လှည်းကူး-ဖောင်ကြီးလမ်း,0101000020E61000002C0FD253E40B58408D5F7825C9533140
4143,45,44,အောင်ချမ်းသာ,လှည်းကူး-ဖောင်ကြီးလမ်း,0101000020E61000006876DD5B910B5840492EFF21FD523140
4144,45,45,ဖောင်ကြီးတာဆုံ,လှည်းကူး-ဖောင်ကြီးလမ်း,0101000020E610000043E4F4F57C0B5840AA7CCF4884523140
4145,45,46,စည်ပင်လမ်းခွဲ,လှည်းကူး-ဖောင်ကြီးလမ်း,0101000020E61000007E3672DD940B584012312592E8513140
4146,45,47,ဘုရားကုန်း,လှည်းကူး-ဖောင်ကြီးလမ်း,0101000020E6100000938E72309B0B58407BBC900E0F513140
4147,45,48,ဥယျာဉ်ဝလမ်းသစ်,လှည်းကူး-ဖောင်ကြီးလမ်း,0101000020E61000007C80EECB990B58405019FF3EE34E3140
4148,45,49,ဥယျာဉ်ဝ,လှည်းကူး-ဖောင်ကြီးလမ်း,0101000020E61000001C0934D8D40B5840B3614D65514C3140
4149,45,50,သပြေတောင်,လှည်းကူး-ဖောင်ကြီးလမ်း,0101000020E6100000191F662FDB0B5840D2E3F736FD493140
4150,45,51,ဟိုင်းကူး,လှည်းကူး-ဖောင်ကြီးလမ်း,0101000020E6100000406CE9D1540C58406E8B321B64463140
4151,45,52,ကြို့ကုန်းလမ်းသစ်,လှည်းကူး-ဖောင်ကြီးလမ်း,0101000020E6100000666B7D91D00C5840179F02603C3F3140
4152,45,53,ညောင်ကုန်း,လှည်းကူး-ဖောင်ကြီးလမ်း,0101000020E61000006308008E3D0D5840A87004A9143B3140
4153,45,54,အမြန်လမ်းဆုံ,လှည်းကူး-ဖောင်ကြီးလမ်း,0101000020E610000001DBC1887D0D584026FE28EACC393140
4154,45,55,စာဘူးတောင်း,လှည်းကူး-ဖောင်ကြီးလမ်း,0101000020E61000005E471CB2810E58409CA5643909353140
4155,45,56,သပြေကုန်း,လှည်းကူး-ဖောင်ကြီးလမ်း,0101000020E6100000857AFA08FC0E58403AAE4676A5313140
4156,45,57,ဆီအုန်း,လှည်းကူး-ဖောင်ကြီးလမ်း,0101000020E61000006FBA6587F80E5840880FECF82F303140
4157,45,58,နှုတ်ခမ်းမွှေးသိုက်,လှည်းကူး-ဖောင်ကြီးလမ်း,0101000020E6100000361E6CB1DB0E584077871403242E3140
4158,45,59,ကဒစ်,လှည်းကူး-ဖောင်ကြီးလမ်း,0101000020E6100000AC3B16DBA40E5840BEDC2747012A3140
4159,45,60,ကြာကန်,လှည်းကူး-ဖောင်ကြီးလမ်း,0101000020E61000005DDF8783840E584011E2CAD93B273140
4160,45,61,အောင်သပြေ,လှည်းကူး-ဖောင်ကြီးလမ်း,0101000020E6100000077E54C37E0E5840AD69DE718A263140
4161,45,62,ကလီထော်,လှည်းကူး-ဖောင်ကြီးလမ်း,0101000020E610000049BBD1C77C0E5840F9122A38BC243140
4162,45,63,ထိန်သုံးပင်,လှည်းကူး-ဖောင်ကြီးလမ်း,0101000020E61000005F61C1FD800E5840C7BC8E3864233140
4163,45,64,မှန်ကုန်း,လှည်းကူး-ဖောင်ကြီးလမ်း,0101000020E6100000723788D68A0E58405F622CD32F213140
4164,45,65,စခန်းကြီး,လှည်းကူး-ဖောင်ကြီးလမ်း,0101000020E61000005F950B957F0E584080D6FCF84B1F3140
4165,45,66,ငပိတဲ,လှည်းကူး-ဖောင်ကြီးလမ်း,0101000020E61000005F61C1FD800E584036E50AEF721D3140
4166,45,67,ဆည်မြောင်းရုံး,လှည်းကူး-ဖောင်ကြီးလမ်း,0101000020E6100000FF58880E810E5840433866D9931C3140
4167,45,68,ညောင်ပင်,လှည်းကူး-ဖောင်ကြီးလမ်း,0101000020E61000000A9FAD83830E5840BBF083F3A91B3140
4168,45,69,စန်းသော်တာ,လှည်းကူး-ဖောင်ကြီးလမ်း,0101000020E6100000E6AE25E4830E5840AC58FCA6B01A3140
4169,45,70,လှည်းကူးတာဆုံ,လှည်းကူး-ဖောင်ကြီးလမ်း,0101000020E6100000BE4C1421750E584070E998F38C193140
4170,45,71,သဉ္ဇာဦး,အမှတ်(၁)လမ်းမ,0101000020E6100000D600A5A1460E5840D026874F3A193140
4171,45,72,လှည်းကူးဈေး,အမှတ်(၁)လမ်းမ,0101000020E61000004F081D74090E584011C64FE3DE183140
4172,46,1,လေးထောင့်ကန် (ဆိုက်မွေး-၁),အမှတ်(၂)လမ်းမ,0101000020E61000007C629D2ADF1258408BE07F2BD9F53040
4173,46,2,ရိပ်သာ,အမှတ်(၂)လမ်းမ,0101000020E6100000DC4AAFCDC6125840C8D3F20357F53040
4174,46,3,သမ,အမှတ်(၂)လမ်းမ,0101000020E610000026A77686A9125840B2BD16F4DEF43040
4175,46,4,ဦးခွေးပု,အမှတ်(၂)လမ်းမ,0101000020E6100000EDD632198E125840EECD6F9868F43040
4176,46,5,မုန့်ဖို,အမှတ်(၂)လမ်းမ,0101000020E61000007632384A5E125840E23FDD4081F33040
4177,54,32,(၆) သမ,ဗိုလ်အောင်ကျော်လမ်း,0101000020E61000007B30293E3E0358401CD13DEB1AE13040
4178,54,33,ရွှေမြင်းပျံ,ဗိုလ်အောင်ကျော်လမ်းသွယ်,0101000020E6100000402FDCB930035840BE839F3880E23040
4179,54,34,အထက (၃),ဗိုလ်အောင်ကျော်လမ်းသွယ်,0101000020E6100000A52E19C74803584084D9041896E33040
4180,54,35,ရင်ထွန်း,ရွှေရင်အေးကျောင်းလမ်း,0101000020E61000002CD49AE61D0358409D4B7155D9E33040
4181,54,36,ဆိုက်ကားဂိတ်,ရွှေရင်အေးကျောင်းလမ်း,0101000020E6100000A228D027F20258400F09DFFB1BE43040
4182,54,37,ရွှေရင်အေးဘုရား,ရွှေပြည်သာတံတားလမ်း,0101000020E61000002F6EA301BC0258409354A69883E43040
4183,54,38,ကျောင်းလမ်း,ရွှေပြည်သာတံတားလမ်း,0101000020E6100000EA20AF0793025840A1DAE044F4E33040
4184,54,39,ပဲခူးလမ်း,ရွှေပြည်သာတံတားလမ်း,0101000020E61000009198A0866F025840E8F7FD9B17E33040
4185,54,40,ဈေးလေး,ရွှေပြည်သာတံတားလမ်း,0101000020E61000007880272D5C025840B69F8CF161E23040
4186,54,41,(၁၂) သမ,ရွှေပြည်သာတံတားလမ်း,0101000020E61000004356B77A4E025840D8666325E6E13040
4187,54,42,အားမာန်,ရွှေပြည်သာတံတားလမ်း,0101000020E6100000124A5F0839025840371AC05B20E13040
4188,54,43,သမကုန်း,အမှတ်(၅)လမ်းမ,0101000020E6100000CDE506431D0258407958A835CDDF3040
4189,54,44,ဘီအိုစီ,အမှတ်(၅)လမ်းမ,0101000020E610000092E68F696D025840AF264F594DDF3040
4190,55,1,တိုက်ကြီးဈေး,ရန်ကုန်-ပြည်လမ်းမကြီး,0101000020E610000026A77686A9FD5740382D78D157503140
4191,55,2,တိုက်ကြီးခန်းမ,ရန်ကုန်-ပြည်လမ်းမကြီး,0101000020E6100000164CFC51D4FD5740419FC893A44F3140
4192,55,3,တိုက်ကြီးဖောင်ကြီးလမ်းခွဲ,ရန်ကုန်-ပြည်လမ်းမကြီး,0101000020E61000001747E5266AFE57404A61DEE34C4B3140
4193,55,4,တိုက်ကြီးတာခွ,ရန်ကုန်-ပြည်လမ်းမကြီး,0101000020E610000074B4AA251DFE5740315BB22AC2493140
4194,55,5,ကန်ကုန်း,ရန်ကုန်-ပြည်လမ်းမကြီး,0101000020E610000054FCDF1115FD574046990D32C9443140
4195,55,6,အင်းယက်ကြီး,ရန်ကုန်-ပြည်လမ်းမကြီး,0101000020E6100000C904FC1A49FD57406C770FD07D413140
4196,55,7,ရွှေမြယာ,ရန်ကုန်-ပြည်လမ်းမကြီး,0101000020E6100000B972F6CE68FD5740908653E6E63F3140
4197,55,8,ရုံးထိန်း (၃),ရန်ကုန်-ပြည်လမ်းမကြီး,0101000020E61000003E5B07077BFD574095F25A09DD393140
4198,55,114,အုန်းခြံ,ရန်ကုန်-ပြည်လမ်းမကြီး,0101000020E61000006E162F1686005840E71BD13DEB1E3140
4199,55,115,ဂျီတီစီဆိုက်သစ်,ရန်ကုန်-ပြည်လမ်းမကြီး,0101000020E610000034F8FBC56C00584049BDA772DA1F3140
4200,55,116,ဂျီတီစီရေအိုး,ရန်ကုန်-ပြည်လမ်းမကြီး,0101000020E61000000D18247D5A005840FBE93F6B7E203140
4201,55,117,ဂျီတီစီအလယ်ပေါက်,ရန်ကုန်-ပြည်လမ်းမကြီး,0101000020E6100000E59B6D6E4C005840A987687407213140
4202,55,118,အောင်ချမ်းသာ,ရန်ကုန်-ပြည်လမ်းမကြီး,0101000020E6100000BFBB95253A005840F81C588E90213140
4203,55,119,အုတ်စက်,ရန်ကုန်-ပြည်လမ်းမကြီး,0101000020E610000095F1EF332E0058405B9544F641223140
4204,55,120,မြို့ချောင်း,ရန်ကုန်-ပြည်လမ်းမကြီး,0101000020E61000005BED612F140058400BEBC6BB23233140
4205,55,121,လမ်းနီလေး,ရန်ကုန်-ပြည်လမ်းမကြီး,0101000020E61000005EBD8A8C0E005840410E4A9869233140
4206,55,122,ဂျပန်ဆိုက်,ရန်ကုန်-ပြည်လမ်းမကြီး,0101000020E610000037C30DF8FCFF5740EFAB72A1F2233140
4207,55,123,အီကွေတာ,ရန်ကုန်-ပြည်လမ်းမကြီး,0101000020E6100000239F573CF5FF57408CF50D4C6E243140
4208,55,124,ဖိနပ်စက်,ရန်ကုန်-ပြည်လမ်းမကြီး,0101000020E6100000FC8A355CE4FF574037C64E7809263140
4209,55,125,ဘောလုံးစက်ရုံ,ရန်ကုန်-ပြည်လမ်းမကြီး,0101000020E6100000E98024ECDBFF57401E3526C45C263140
4210,55,126,ဘောလုံးရဲဂိတ်,ရန်ကုန်-ပြည်လမ်းမကြီး,0101000020E6100000D272A087DAFF5740E71BD13DEB263140
4211,55,127,ဆေးဝါး,ရန်ကုန်-ပြည်လမ်းမကြီး,0101000020E6100000D40E7F4DD6FF5740A016838769273140
4212,55,128,မနီ,ရန်ကုန်-ပြည်လမ်းမကြီး,0101000020E6100000C0D02346CFFF5740F5A276BF0A283140
4213,55,129,ဆိုက်သစ်,ရန်ကုန်-ပြည်လမ်းမကြီး,0101000020E610000097546D37C1FF5740556D37C137293140
4214,55,130,ကုလားကုန်း,ရန်ကုန်-ပြည်လမ်းမကြီး,0101000020E61000008330B77BB9FF574070287CB60E2A3140
4215,55,131,ကြက်ခြံပေါက်,ရန်ကုန်-ပြည်လမ်းမကြီး,0101000020E610000072A8DF85ADFF5740B680D07AF82A3140
4216,55,132,ဆောက်လုပ်ရေးသစ်,ရန်ကုန်-ပြည်လမ်းမကြီး,0101000020E61000004912842BA0FF57403EE76ED74B2B3140
4217,55,133,ချမ်းအေး,ရန်ကုန်-ပြည်လမ်းမကြီး,0101000020E6100000FEB968C878FF57404696CCB1BC2B3140
4218,55,134,ဆောက်လုပ်ရေး (မှော်ဘီ),ရန်ကုန်-ပြည်လမ်းမကြီး,0101000020E61000008693347F4CFF5740DD79E2395B2C3140
4219,55,135,ဖရဲခင်း,ရန်ကုန်-ပြည်လမ်းမကြီး,0101000020E6100000EB909BE106FF5740AC5791D1012D3140
4220,55,136,သံမဏိစက်ရုံ,ရန်ကုန်-ပြည်လမ်းမကြီး,0101000020E61000009C4EB2D5E5FE574039B5334C6D2D3140
4221,55,137,နတ်စင်လမ်း,ရန်ကုန်-ပြည်လမ်းမကြီး,0101000020E610000074ECA012D7FE57408692C9A99D2D3140
4222,55,138,ကျွဲလမ်း,ရန်ကုန်-ပြည်လမ်းမကြီး,0101000020E61000004C70EA03C9FE574061A417B5FB2D3140
4223,55,139,မြောင်းတကာတာဆုံ,ရန်ကုန်-ပြည်လမ်းမကြီး,0101000020E610000063450DA661FE5740C18D942D922E3140
4224,55,140,မြောင်းတကာစိန်ကုလား,ရန်ကုန်-ပြည်လမ်းမကြီး,0101000020E6100000D996016729FE5740EB538EC9E22E3140
4225,55,141,မြောင်းတကာရေကျော်,ရန်ကုန်-ပြည်လမ်းမကြီး,0101000020E61000008CD651D504FE5740478FDFDBF42F3140
4226,55,142,မျောက်ချောကုန်း,ရန်ကုန်-ပြည်လမ်းမကြီး,0101000020E61000007993DFA293FD57403C4A253CA1333140
4227,55,143,ရွာလယ်,ရန်ကုန်-ပြည်လမ်းမကြီး,0101000020E61000007845F0BF95FD5740F2086EA46C353140
4228,55,144,ကုန်းကွေ့,ရန်ကုန်-ပြည်လမ်းမကြီး,0101000020E610000067F1626188FD5740469561DC0D363140
4229,55,145,ကျွန်းချောင်း,ရန်ကုန်-ပြည်လမ်းမကြီး,0101000020E61000007B15191D90FD5740B5FB5580EF363140
4230,55,146,ှှုငှက်ပျောခြံ,ရန်ကုန်-ပြည်လမ်းမကြီး,0101000020E61000008EEBDFF599FD5740D2FF722D5A383140
4231,55,147,ရုံးထိန်း (၃),ရန်ကုန်-ပြည်လမ်းမကြီး,0101000020E610000053CDACA580FD57400F441669E2393140
4232,55,148,ရွှေမြယာ,ရန်ကုန်-ပြည်လမ်းမကြီး,0101000020E6100000D50968226CFD574087DC0C37E03F3140
4233,55,149,အင်းယက်ကြီး,ရန်ကုန်-ပြည်လမ်းမကြီး,0101000020E6100000DEAAEB504DFD5740A471A8DF85413140
4234,55,150,ကန်ကုန်း,ရန်ကုန်-ပြည်လမ်းမကြီး,0101000020E61000006A882AFC19FD5740CB4752D2C3443140
4235,55,151,တိုက်ကြီးတာခွ,ရန်ကုန်-ပြည်လမ်းမကြီး,0101000020E610000067B8019F1FFE574074B2D47ABF493140
4236,55,152,တိုက်ကြီးဖောင်ကြီးလမ်းခွဲ,ရန်ကုန်-ပြည်လမ်းမကြီး,0101000020E61000002CD32F116FFE57404A61DEE34C4B3140
4237,55,153,တိုက်ကြီးခန်းမ,ရန်ကုန်-ပြည်လမ်းမကြီး,0101000020E61000002CF2EB87D8FD574035423F53AF4F3140
4238,55,154,တိုက်ကြီးဈေး,ရန်ကုန်-ပြည်လမ်းမကြီး,0101000020E610000031ED9BFBABFD57403D821B295B503140
4239,56,1,သခင်မြပန်းခြံ,ကြည့်မြင်တိုင်ကမ်းနားလမ်း,0101000020E61000008E59F624B0085840BED87BF145C73040
4240,57,2,ကျုံးကြီးဂိတ်,ကြည့်မြင်တိုင်ကမ်းနားလမ်း,0101000020E610000044149337C0085840A379008BFCC63040
4241,57,3,ကီလီ,ကမ်းနားလမ်း,0101000020E610000004E78C28ED0858407FC2D9AD65C63040
4242,57,4,မော်တင်,မဟာဗန္ဓုလလမ်း,0101000020E610000033DFC14F1C095840EC14AB0661C63040
4243,57,5,(၁၅) လမ်း,မဟာဗန္ဓုလလမ်း,0101000020E6100000C972124A5F095840B0C56E9F55C63040
4244,57,6,မောင်ခိုင်,မဟာဗန္ဓုလလမ်း,0101000020E610000096CFF23CB8095840E43098BF42C63040
4245,57,7,သိမ်ကြီးဈေး/ကုန်ဈေးတန်း,မဟာဗန္ဓုလလမ်း,0101000020E6100000EB025E66D8095840A1D9756F45C63040
4246,57,8,ဆူးလေပန်းခြံ,မဟာဗန္ဓုလလမ်း / မဟာဗန္ဓုလဥယျာဉ်,0101000020E6100000C03DCF9F360A5840EF53556820C63040
4247,57,9,ပန်းဆိုးတန်း,မဟာဗန္ဓုလလမ်း,0101000020E6100000508F6D19700A5840894336902EC63040
4248,57,10,ဘိုကလေးဈေး,မဟာဗန္ဓုလလမ်း,0101000020E6100000A52DAEF1990A5840274EEE7728C63040
4249,57,11,(၄၆) လမ်း,မဟာဗန္ဓုလလမ်း,0101000020E610000005F86EF3C60A5840892650C422C63040
4250,57,12,လမ်း(၅၀),မဟာဗန္ဓုလလမ်း,0101000020E6100000CFF3A78DEA0A584085D1AC6C1FC63040
4251,57,13,ရဲစခန်း,ဗိုလ်တထောင်ဘုရားလမ်း,0101000020E61000001E5036E50A0B5840064A0A2C80C53040
4252,57,14,ဗိုလ်တထောင်ဘုရား,ကမ်းနားလမ်း,0101000020E6100000AAEFFCA2040B5840677BF486FBC43040
4253,57,15,ဗဟိုရုံး,ကမ်းနားလမ်း,0101000020E6100000B806B64AB00A58406B11514CDEC43040
4254,57,16,ဘိုကလေးဈေး,ကမ်းနားလမ်း,0101000020E61000006B4606B98B0A584073BB97FBE4C43040
4255,57,18,ပန်းဆိုးတန်း,ကမ်းနားလမ်း,0101000020E6100000CE8DE9094B0A58407DEA58A5F4C43040
4256,57,19,(၆) ထပ်ရုံး,ကမ်းနားလမ်း,0101000020E6100000D38558FD110A58401DCA501553C53040
4257,57,20,လသာ,ကမ်းနားလမ်း,0101000020E610000076FD82DDB0095840A3C85A43A9C53040
4258,57,21,ညောင်ပင်လေးဈေး,ကမ်းနားလမ်း,0101000020E6100000BF60376C5B0958409CFA40F2CEC53040
4259,57,22,မော်တင်,ကမ်းနားလမ်း,0101000020E61000006F4562821A0958401AC39CA04DC63040
4260,57,23,ကီလီ,ကမ်းနားလမ်း,0101000020E6100000B1A6B228EC0858403F58C6866EC63040
4261,57,24,ကျုံးကြီးဂိတ်,ကြည့်မြင်တိုင်ကမ်းနားလမ်း,0101000020E61000005C3CBCE7C00858404C1B0E4B03C73040
4262,57,25,သခင်မြပန်းခြံ,ကြည့်မြင်တိုင်ကမ်းနားလမ်း,0101000020E61000008E59F624B0085840BED87BF145C73040
4263,58,13,ဗိုလ်တထောင်ဘုရား,ကမ်းနားလမ်း,0101000020E610000090C01F7EFE0A5840B2DAFCBFEAC43040
4264,46,6,သပြေခြံ,အမှတ်(၂)လမ်းမ,0101000020E6100000DBFB54151A125840EFAA07CC43F23040
4265,46,7,ဒီဇင်ဘာအလယ်ပေါက်,အမှတ်(၂)လမ်းမ,0101000020E610000063EFC517ED1158407DAEB6627FF13040
4266,46,8,အအေးခန်း,အမှတ်(၂)လမ်းမ,0101000020E6100000EF1AF4A5B7115840DB85E63A8DF03040
4267,46,9,ယူနစ် (၃),အမှတ်(၂)လမ်းမ,0101000020E6100000524832AB771158408FDFDBF467EF3040
4268,46,10,စီးပွားရေးတက္ကသိုလ်,အမှတ်(၂)လမ်းမ,0101000020E61000003B8908FF2211584074ECA012D7ED3040
4269,46,11,ကြိုဆိုရေး,အမှတ်(၂)လမ်းမ,0101000020E61000000F5EBBB4E110584065C39ACAA2EC3040
4270,46,12,ဆည်မြောင်း,အမှတ်(၂)လမ်းမ,0101000020E61000003E5A9C31CC1058402AA913D044EC3040
4271,46,13,တစ်ရာ့လေးဆယ်,အမှတ်(၂)လမ်းမ,0101000020E61000009A22C0E95D1058402063EE5A42EA3040
4272,46,14,ကျောင်းရှေ့,အမှတ်(၂)လမ်းမ,0101000020E6100000E7C6F4842510584097FE25A94CE93040
4273,46,15,အကြော်တဲ,အမှတ်(၂)လမ်းမ,0101000020E6100000E200FA7DFF0F5840BA4C4D8237E83040
4274,46,16,ညောင်ပင်,အမှတ်(၂)လမ်းမ,0101000020E6100000BBECD79DEE0F58404A0856D5CBE73040
4275,46,17,အကောက်ခွန်,အမှတ်(၂)လမ်းမ,0101000020E6100000950C0055DC0F5840BA83D89942E73040
4276,46,18,လိုင်စင်ရုံး (အလယ်ပေါက်),အမှတ်(၂)လမ်းမ,0101000020E6100000683F5244860F584017B6662B2FE53040
4277,46,19,ဦးထွန်းမြတ်,အမှတ်(၂)လမ်းမ,0101000020E6100000ACE46377810F58409D0DF96706E53040
4278,46,20,ဆေးရုံရှေ့,အမှတ်(၂)လမ်းမ,0101000020E6100000FE481119560F58407AA86DC328E43040
4279,46,21,ကျောက်လမ်း,အမှတ်(၂)လမ်းမ,0101000020E610000003D0285DFA0E58401077F52A32E23040
4280,46,22,တပ်ရင်း (၃),အမှတ်(၂)လမ်းမ,0101000020E610000068041BD7BF0E58405E4C33DDEBE03040
4281,46,23,လေကျောင်း,အမှတ်(၂)လမ်းမ,0101000020E610000004E5B67D8F0E58400C40A374E9DF3040
4282,46,24,သင်တန်းကျောင်း,အမှတ်(၂)လမ်းမ,0101000020E6100000BC7669C3610E584018B0E42A16DF3040
4283,46,25,နတ်စင်,အမှတ်(၂)လမ်းမ,0101000020E610000066A4DE53390E58400EDAAB8F87DE3040
